distortion,param_name,param_value,level,true_label,predicted,word_correct,char_correct
noise,std,18,3,vgIFD,vgIFD,1,5
noise,std,18,3,S5Rmg,s5Rmg,0,4
noise,std,18,3,IjQgf,ljOgf,0,3
noise,std,18,3,akcH1,akcH1,1,5
noise,std,18,3,KKJm8,KKJm8,1,5
noise,std,18,3,xTtqk,xTtqk,1,5
noise,std,18,3,dtDvO,dtDvO,1,5
noise,std,18,3,lLF7Y,lLF7Y,1,5
noise,std,18,3,tCign,tCIgn,0,4
noise,std,18,3,Edwda,Edwda,1,5
noise,std,18,3,0FysH,OFysH,0,4
noise,std,18,3,B6bRc,B6bRc,1,5
noise,std,18,3,7tTVW,7tTVW,1,5
noise,std,18,3,7Vy3u,7V3u,0,2
noise,std,18,3,SpbEn,SpbEn,1,5
noise,std,18,3,uMkuC,uMkuc,0,4
noise,std,18,3,fITtE,i1TtE,0,3
noise,std,18,3,n6OMG,n6OMG,1,5
noise,std,18,3,g9soP,g9s6P,0,4
noise,std,18,3,bxMGc,bxMGc,1,5
noise,std,18,3,KU6qq,KU6qq,1,5
noise,std,18,3,f59xL,i59xL,0,4
noise,std,28,4,s1jbe,s1lbe,0,4
noise,std,28,4,4sI34,4sI34,1,5
noise,std,28,4,tKx7U,tkx7U,0,4
noise,std,28,4,Oucqi,OucqI,0,4
noise,std,28,4,gc54X,gc54X,1,5
noise,std,28,4,sJRm1,sJRm1,1,5
noise,std,28,4,g9q5K,g9q5K,1,5
noise,std,28,4,qicVz,qIcVz,0,4
noise,std,28,4,6UFX1,6UFX1,1,5
noise,std,28,4,pUpGJ,pUpGJ,1,5
noise,std,28,4,leunw,leunw,1,5
noise,std,28,4,vwgd3,wgd8,0,0
noise,std,28,4,sKDQl,sKDQl,1,5
noise,std,28,4,h87sr,h87sr,1,5
noise,std,28,4,lfqFS,IfqFs,0,3
noise,std,28,4,qMQlR,qMQlR,1,5
noise,std,28,4,IIkE4,IlkE4,0,4
noise,std,28,4,eu8aI,eu8aI,1,5
noise,std,28,4,RsRz4,RsRz4,1,5
noise,std,28,4,440sK,44OsK,0,4
noise,std,28,4,WlCO7,WICO7,0,4
noise,std,28,4,It1Ds,lt1Ds,0,4
noise,std,28,4,rMZYY,rMZYY,1,5
noise,std,28,4,2sPmb,2sPmb,1,5
noise,std,28,4,LVLm2,LVLm2,1,5
noise,std,28,4,mHloO,mHl6O,0,4
noise,std,28,4,bKPWn,bKPWn,1,5
noise,std,28,4,apMaq,apMaq,1,5
noise,std,28,4,n7rfd,n7rfd,1,5
noise,std,28,4,AAbdR,AdR,0,1
noise,std,28,4,85uGl,85uGI,0,4
noise,std,28,4,KJC8h,KJC8h,1,5
noise,std,28,4,pJ7fu,pJ7tu,0,4
noise,std,28,4,8uqwc,8uqwc,1,5
noise,std,28,4,VG3Gu,Vg3Gu,0,4
noise,std,28,4,GmF0m,GmFOm,0,4
noise,std,28,4,GYsdS,GYsdS,1,5
noise,std,28,4,s9LYo,s9LY6,0,4
noise,std,28,4,4ubvr,4ubvr,1,5
noise,std,28,4,4C0FS,4COFs,0,3
noise,std,28,4,L9Als,L9AIs,0,4
noise,std,28,4,piw8u,ptw8u,0,4
noise,std,28,4,x68PH,x68PH,1,5
noise,std,28,4,kIbuV,kIbuV,1,5
noise,std,28,4,ZVhNj,zVhNi,0,3
noise,std,28,4,k9W7y,k9W7y,1,5
noise,std,28,4,13EPa,13EPa,1,5
noise,std,28,4,QvGxf,QvGxf,1,5
noise,std,28,4,Dgt3G,Dgt3G,1,5
noise,std,28,4,uuuIV,uulV,0,2
noise,std,28,4,iSQaJ,isQaJ,0,4
noise,std,28,4,5lizu,5lzu,0,2
noise,std,28,4,eKUJC,eKUJc,0,4
noise,std,28,4,ukxaD,ukxaD,1,5
noise,std,28,4,GT8xC,GT8xC,1,5
noise,std,28,4,VDKuk,VDKuk,1,5
noise,std,28,4,EnUYx,EnUYx,1,5
noise,std,28,4,Lb6bF,Lb6bF,1,5
noise,std,28,4,yInn4,ylnn4,0,4
noise,std,28,4,cEJsK,cEJsK,1,5
noise,std,28,4,1hBhE,1hBhE,1,5
noise,std,28,4,Ttaby,Traby,0,4
noise,std,28,4,qeQ1k,qeQ1k,1,5
noise,std,28,4,ijCPD,ljCPD,0,4
noise,std,28,4,gvhNG,gvhNG,1,5
noise,std,28,4,PVbAc,PVbAc,1,5
noise,std,28,4,DAoot,DA66t,0,3
noise,std,28,4,Hagc6,Hagc6,1,5
noise,std,28,4,C9rsA,c9rsA,0,4
noise,std,28,4,k1QXs,k1QXs,1,5
noise,std,28,4,O0LII,OOLI,0,3
noise,std,28,4,0qDUd,OqDUd,0,4
noise,std,28,4,9ezdG,9ezdG,1,5
noise,std,28,4,TvKYK,TvKYK,1,5
noise,std,28,4,A3Jao,A3Ja6,0,4
noise,std,28,4,BhFDo,BhFD6,0,4
noise,std,28,4,CKKRl,cKKRI,0,3
noise,std,28,4,zYgfL,zYgtL,0,4
noise,std,28,4,ptU3R,ptU3R,1,5
noise,std,28,4,x6qzt,x6qzt,1,5
noise,std,28,4,yB7XF,yB7XF,1,5
noise,std,28,4,Q72kc,Q72kc,1,5
noise,std,28,4,dJX2J,dJX2J,1,5
noise,std,28,4,F6ZjE,F6ZIE,0,4
noise,std,28,4,ZVbE7,ZvbE7,0,4
noise,std,28,4,KB0wx,KBOwx,0,4
noise,std,28,4,741tE,741tE,1,5
noise,std,28,4,JbR1k,JbR1k,1,5
noise,std,28,4,cqvPz,cqvPz,1,5
noise,std,28,4,9BIwy,9Blwy,0,4
noise,std,28,4,bn6PU,bn6PU,1,5
noise,std,28,4,9dKLI,9dKLI,1,5
noise,std,28,4,DBlKs,DBIKs,0,4
noise,std,28,4,KyGE4,KyGE4,1,5
noise,std,28,4,TdReG,TdReG,1,5
noise,std,28,4,6dtP1,6dtP1,1,5
noise,std,28,4,VDDBl,VDDBl,1,5
noise,std,28,4,O1Bvt,O4Bvt,0,4
noise,std,28,4,XBk4Q,XBk4Q,1,5
noise,std,28,4,CVjZy,cVIzy,0,2
noise,std,28,4,r1rlX,r1rlX,1,5
noise,std,28,4,iGgk4,iGgk4,1,5
noise,std,28,4,BjXg3,BjXgs,0,4
noise,std,28,4,i3D6c,i3D6c,1,5
noise,std,28,4,NAErf,NAEif,0,4
noise,std,28,4,BYxfA,BYxvA,0,4
noise,std,28,4,WlOpY,WIOpY,0,4
noise,std,28,4,C8pYc,C8pYc,1,5
noise,std,28,4,65WJj,65WJI,0,4
noise,std,28,4,8tIhU,8thU,0,2
noise,std,28,4,a0G7G,aOG7G,0,4
noise,std,28,4,6JGmI,6JGm,0,4
noise,std,28,4,1saKV,1saKV,1,5
noise,std,28,4,WYvTZ,WYvTZ,1,5
noise,std,28,4,ULtbO,ULtbO,1,5
noise,std,28,4,ZRspw,ZRspw,1,5
noise,std,28,4,UV911,UV911,1,5
noise,std,28,4,pePNl,pePNI,0,4
noise,std,28,4,C0qNZ,COqNz,0,3
noise,std,28,4,23KL2,23KL2,1,5
noise,std,28,4,lhPcy,IhPcy,0,4
noise,std,28,4,u32K7,u32K7,1,5
noise,std,28,4,yecvR,yecvR,1,5
noise,std,28,4,KOYK1,KOYK1,1,5
noise,std,28,4,8KYWk,8KYWk,1,5
noise,std,28,4,phdsA,phdsA,1,5
noise,std,28,4,OBad7,OBad7,1,5
noise,std,28,4,YqVlY,YqVIY,0,4
noise,std,28,4,hjc2T,hIc2T,0,4
noise,std,28,4,WZlQJ,WZlQJ,1,5
noise,std,28,4,56zBQ,56zBQ,1,5
noise,std,28,4,BDVK0,BDVKO,0,4
noise,std,28,4,Lsw8J,Lsw8J,1,5
noise,std,28,4,Lht6Y,Lnt6Y,0,4
noise,std,28,4,BjWrS,BjWrs,0,4
noise,std,28,4,EP5Wq,EP5Wq,1,5
noise,std,28,4,wBPnM,wBPnM,1,5
noise,std,28,4,LFCdV,LFcdV,0,4
noise,std,28,4,ZHn3e,ZHn3e,1,5
noise,std,28,4,M5aLk,M5aLk,1,5
noise,std,28,4,45Chc,45Chc,1,5
noise,std,28,4,v2hq0,v2hqO,0,4
noise,std,28,4,n7qQj,n7qOj,0,4
noise,std,28,4,QY6BX,QY6BX,1,5
noise,std,28,4,iXE63,iXE63,1,5
noise,std,28,4,DgU9D,DgU9D,1,5
noise,std,28,4,08d2g,O8d2g,0,4
noise,std,28,4,2bdHG,2bdHG,1,5
noise,std,28,4,qlAnS,qIAnS,0,4
noise,std,28,4,qxVQc,qxVQc,1,5
noise,std,28,4,7AzM2,7AzM2,1,5
noise,std,28,4,fE91j,fE91j,1,5
noise,std,28,4,XDfI2,XDf12,0,4
noise,std,28,4,pEAQj,pEAQj,1,5
noise,std,28,4,n7pmv,n7pmv,1,5
noise,std,28,4,i75Yq,i75Yq,1,5
noise,std,28,4,s8Nrx,s8Nrx,1,5
noise,std,28,4,dy6dJ,dy6dJ,1,5
noise,std,28,4,5EJq5,5EJq5,1,5
noise,std,28,4,xHuf0,xHufO,0,4
noise,std,28,4,166zK,166zK,1,5
noise,std,28,4,8TLt0,8TLtO,0,4
noise,std,28,4,GTTZX,gtzx,0,0
noise,std,28,4,34dyX,34dyX,1,5
noise,std,28,4,ss7aZ,ss7aZ,1,5
noise,std,28,4,Ukgw3,Ukgw3,1,5
noise,std,28,4,t8e0P,t8eOP,0,4
noise,std,28,4,OL85u,OL85u,1,5
noise,std,28,4,38w10,38w1O,0,4
noise,std,28,4,3pUKt,3pUKt,1,5
noise,std,28,4,ONqNH,ONqNH,1,5
noise,std,28,4,ArXeq,ArXeq,1,5
noise,std,28,4,GUkgN,GUkgN,1,5
noise,std,28,4,XZGQg,XzGQg,0,4
noise,std,28,4,UV17n,UV17n,1,5
noise,std,28,4,eQsCi,eQsci,0,4
noise,std,28,4,OQWvo,OQWv6,0,4
noise,std,28,4,8AOxb,8AOxb,1,5
noise,std,28,4,vgIFD,vglFD,0,4
noise,std,28,4,S5Rmg,s5Rmg,0,4
noise,std,28,4,IjQgf,ljOgf,0,3
noise,std,28,4,akcH1,akcH1,1,5
noise,std,28,4,KKJm8,KKJm8,1,5
noise,std,28,4,xTtqk,xTtqk,1,5
noise,std,28,4,dtDvO,dtDvO,1,5
noise,std,28,4,lLF7Y,lLF7Y,1,5
noise,std,28,4,tCign,tCIgn,0,4
noise,std,28,4,Edwda,Edwda,1,5
noise,std,28,4,0FysH,OFysH,0,4
noise,std,28,4,B6bRc,B6bRc,1,5
noise,std,28,4,7tTVW,7tTVW,1,5
noise,std,28,4,7Vy3u,7V3u,0,2
noise,std,28,4,SpbEn,SpbEn,1,5
noise,std,28,4,uMkuC,uMkuC,1,5
noise,std,28,4,fITtE,1TtE,0,0
noise,std,28,4,n6OMG,n6OMG,1,5
noise,std,28,4,g9soP,g9s6P,0,4
noise,std,28,4,bxMGc,bxMGc,1,5
noise,std,28,4,KU6qq,KU6qq,1,5
noise,std,28,4,f59xL,i59xL,0,4
noise,std,40,5,s1jbe,s1lbe,0,4
noise,std,40,5,4sI34,4sl34,0,4
noise,std,40,5,tKx7U,tKx7U,1,5
noise,std,40,5,Oucqi,OucqI,0,4
noise,std,40,5,gc54X,gc54X,1,5
noise,std,40,5,sJRm1,sJRm1,1,5
noise,std,40,5,g9q5K,g9qq5K,0,3
noise,std,40,5,qicVz,qIcVz,0,4
noise,std,40,5,6UFX1,6UFX1,1,5
noise,std,40,5,pUpGJ,pUpGu,0,4
noise,std,40,5,leunw,leunw,1,5
noise,std,40,5,vwgd3,wgd3,0,0
noise,std,40,5,sKDQl,sKDQI,0,4
noise,std,40,5,h87sr,h87sr,1,5
noise,std,40,5,lfqFS,ItqFs,0,2
noise,std,40,5,qMQlR,qMQlR,1,5
noise,std,40,5,IIkE4,IlkE4,0,4
noise,std,40,5,eu8aI,eu8aI,1,5
noise,std,40,5,RsRz4,RsRz4,1,5
noise,std,40,5,440sK,44OsK,0,4
noise,std,40,5,WlCO7,WIcO7,0,3
noise,std,40,5,It1Ds,lt1Ds,0,4
noise,std,40,5,rMZYY,rMZYY,1,5
noise,std,40,5,2sPmb,2sPmb,1,5
noise,std,40,5,LVLm2,LVLm2,1,5
noise,std,40,5,mHloO,mHIeO,0,3
noise,std,40,5,bKPWn,bKPWn,1,5
noise,std,40,5,apMaq,apVaq,0,4
noise,std,40,5,n7rfd,n7rfd,1,5
noise,std,40,5,AAbdR,AdR,0,1
noise,std,40,5,85uGl,85uGl,1,5
noise,std,40,5,KJC8h,KJC8h,1,5
noise,std,40,5,pJ7fu,pJ7tu,0,4
noise,std,40,5,8uqwc,8uqwc,1,5
noise,std,40,5,VG3Gu,VG3Gu,1,5
noise,std,40,5,GmF0m,GmFOm,0,4
noise,std,40,5,GYsdS,GYsqS,0,4
noise,std,40,5,s9LYo,s9LY6,0,4
noise,std,40,5,4ubvr,4ubvr,1,5
noise,std,40,5,4C0FS,4COFs,0,3
noise,std,40,5,L9Als,L9AIs,0,4
noise,std,40,5,piw8u,ptw8u,0,4
noise,std,40,5,x68PH,x68PH,1,5
noise,std,40,5,kIbuV,kIbuV,1,5
noise,std,40,5,ZVhNj,ZvhNI,0,3
noise,std,40,5,k9W7y,k9W7y,1,5
noise,std,40,5,13EPa,13EPa,1,5
noise,std,40,5,QvGxf,QvGxf,1,5
noise,std,40,5,Dgt3G,Dgt3G,1,5
noise,std,40,5,uuuIV,uulV,0,2
noise,std,40,5,iSQaJ,isQaJ,0,4
noise,std,40,5,5lizu,5Irzu,0,3
noise,std,40,5,eKUJC,eKUJc,0,4
noise,std,40,5,ukxaD,ukxaD,1,5
noise,std,40,5,GT8xC,GT8xC,1,5
noise,std,40,5,VDKuk,VDKuk,1,5
noise,std,40,5,EnUYx,EnUYx,1,5
noise,std,40,5,Lb6bF,Lb6bF,1,5
noise,std,40,5,yInn4,ylnn4,0,4
noise,std,40,5,cEJsK,cEJsK,1,5
noise,std,40,5,1hBhE,1hBhE,1,5
noise,std,40,5,Ttaby,Traby,0,4
noise,std,40,5,qeQ1k,qeQ1k,1,5
noise,std,40,5,ijCPD,ijCPD,1,5
noise,std,40,5,gvhNG,gvhNG,1,5
noise,std,40,5,PVbAc,PVbAc,1,5
noise,std,40,5,DAoot,DA66t,0,3
noise,std,40,5,Hagc6,Hagc6,1,5
noise,std,40,5,C9rsA,c9rsA,0,4
noise,std,40,5,k1QXs,k1QXs,1,5
noise,std,40,5,O0LII,OOLI,0,3
noise,std,40,5,0qDUd,OqDUd,0,4
noise,std,40,5,9ezdG,9ezdG,1,5
noise,std,40,5,TvKYK,TvKYK,1,5
noise,std,40,5,A3Jao,A3Ja6,0,4
noise,std,40,5,BhFDo,BhFD6,0,4
noise,std,40,5,CKKRl,cKKRl,0,4
noise,std,40,5,zYgfL,zYgiL,0,4
noise,std,40,5,ptU3R,ptU3R,1,5
noise,std,40,5,x6qzt,x6qzt,1,5
noise,std,40,5,yB7XF,yB7XF,1,5
noise,std,40,5,Q72kc,Q72kc,1,5
noise,std,40,5,dJX2J,dJX2J,1,5
noise,std,40,5,F6ZjE,F6ZIE,0,4
noise,std,40,5,ZVbE7,ZvbE7,0,4
noise,std,40,5,KB0wx,KBOwx,0,4
noise,std,40,5,741tE,741tE,1,5
noise,std,40,5,JbR1k,JbR1k,1,5
noise,std,40,5,cqvPz,cqvPz,1,5
noise,std,40,5,9BIwy,9Blwy,0,4
noise,std,40,5,bn6PU,bn6PU,1,5
noise,std,40,5,9dKLI,9dKLI,1,5
noise,std,40,5,DBlKs,DBIKs,0,4
noise,std,40,5,KyGE4,KyGE4,1,5
noise,std,40,5,TdReG,TdReG,1,5
noise,std,40,5,6dtP1,6dtP1,1,5
noise,std,40,5,VDDBl,vDDBl,0,4
noise,std,40,5,O1Bvt,O1Bv,0,4
noise,std,40,5,XBk4Q,XBk4Q,1,5
noise,std,40,5,CVjZy,cVIzy,0,2
noise,std,40,5,r1rlX,r1rlX,1,5
noise,std,40,5,iGgk4,iGgk4,1,5
noise,std,40,5,BjXg3,BjXgs,0,4
noise,std,40,5,i3D6c,i3D6c,1,5
noise,std,40,5,NAErf,NAEIf,0,4
noise,std,40,5,BYxfA,BYxiA,0,4
noise,std,40,5,WlOpY,WOpY,0,1
noise,std,40,5,C8pYc,C8pYc,1,5
noise,std,40,5,65WJj,65WIj,0,4
noise,std,40,5,8tIhU,8thU,0,2
noise,std,40,5,a0G7G,aOG7G,0,4
noise,std,40,5,6JGmI,6JGml,0,4
noise,std,40,5,1saKV,1saKV,1,5
noise,std,40,5,WYvTZ,WYvTz,0,4
noise,std,40,5,ULtbO,ULtbO,1,5
noise,std,40,5,ZRspw,ZRspw,1,5
noise,std,40,5,UV911,UV911,1,5
noise,std,40,5,pePNl,pePNI,0,4
noise,std,40,5,C0qNZ,COqNz,0,3
noise,std,40,5,23KL2,23KL2,1,5
noise,std,40,5,lhPcy,lhPcy,1,5
noise,std,40,5,u32K7,u32K7,1,5
noise,std,40,5,yecvR,yecvR,1,5
noise,std,40,5,KOYK1,KOYK1,1,5
noise,std,40,5,8KYWk,8KYWk,1,5
noise,std,40,5,phdsA,phdsA,1,5
noise,std,40,5,OBad7,OBad7,1,5
noise,std,40,5,YqVlY,YqVIY,0,4
noise,std,40,5,hjc2T,hjc2T,1,5
noise,std,40,5,WZlQJ,WZIQJ,0,4
noise,std,40,5,56zBQ,56zBO,0,4
noise,std,40,5,BDVK0,BDVKO,0,4
noise,std,40,5,Lsw8J,Lsw8J,1,5
noise,std,40,5,Lht6Y,Lnt6Y,0,4
noise,std,40,5,BjWrS,BjWr8,0,4
noise,std,40,5,EP5Wq,EP5Wq,1,5
noise,std,40,5,wBPnM,wBPnM,1,5
noise,std,40,5,LFCdV,LFcdV,0,4
noise,std,40,5,ZHn3e,ZHn3e,1,5
noise,std,40,5,M5aLk,M5aLk,1,5
noise,std,40,5,45Chc,45Chc,1,5
noise,std,40,5,v2hq0,v2hqO,0,4
noise,std,40,5,n7qQj,n7qOj,0,4
noise,std,40,5,QY6BX,QY6BX,1,5
noise,std,40,5,iXE63,iXE63,1,5
noise,std,40,5,DgU9D,DgU9D,1,5
noise,std,40,5,08d2g,O8d2g,0,4
noise,std,40,5,2bdHG,2bdHG,1,5
noise,std,40,5,qlAnS,qIAns,0,3
noise,std,40,5,qxVQc,qxVQc,1,5
noise,std,40,5,7AzM2,7AzM2,1,5
noise,std,40,5,fE91j,fE91j,1,5
noise,std,40,5,XDfI2,XD112,0,3
noise,std,40,5,pEAQj,pEAQj,1,5
noise,std,40,5,n7pmv,n7pmv,1,5
noise,std,40,5,i75Yq,i75Yq,1,5
noise,std,40,5,s8Nrx,s8Nrx,1,5
noise,std,40,5,dy6dJ,dy6dJ,1,5
noise,std,40,5,5EJq5,5EJq5,1,5
noise,std,40,5,xHuf0,xHuiO,0,3
noise,std,40,5,166zK,166zK,1,5
noise,std,40,5,8TLt0,8TLtO,0,4
noise,std,40,5,GTTZX,Gtzx,0,1
noise,std,40,5,34dyX,34dyX,1,5
noise,std,40,5,ss7aZ,ss7aZ,1,5
noise,std,40,5,Ukgw3,Ukgw3,1,5
noise,std,40,5,t8e0P,t8eOP,0,4
noise,std,40,5,OL85u,OL85u,1,5
noise,std,40,5,38w10,38w1O,0,4
noise,std,40,5,3pUKt,3pUKt,1,5
noise,std,40,5,ONqNH,ONqNH,1,5
noise,std,40,5,ArXeq,ArXeq,1,5
noise,std,40,5,GUkgN,GUkgN,1,5
noise,std,40,5,XZGQg,XzGOg,0,3
noise,std,40,5,UV17n,UV17n,1,5
noise,std,40,5,eQsCi,eQsci,0,4
noise,std,40,5,OQWvo,OQWv6,0,4
noise,std,40,5,8AOxb,8AOxb,1,5
noise,std,40,5,vgIFD,vgIFD,1,5
noise,std,40,5,S5Rmg,s5Rmg,0,4
noise,std,40,5,IjQgf,ljQOgf,0,2
noise,std,40,5,akcH1,akcH1,1,5
noise,std,40,5,KKJm8,KKJm8,1,5
noise,std,40,5,xTtqk,xTtqk,1,5
noise,std,40,5,dtDvO,dtDvO,1,5
noise,std,40,5,lLF7Y,lLF7Y,1,5
noise,std,40,5,tCign,tCIgn,0,4
noise,std,40,5,Edwda,Edwda,1,5
noise,std,40,5,0FysH,OFysH,0,4
noise,std,40,5,B6bRc,B6bRc,1,5
noise,std,40,5,7tTVW,7tTvW,0,4
noise,std,40,5,7Vy3u,7Vy3u,1,5
noise,std,40,5,SpbEn,spbEn,0,4
noise,std,40,5,uMkuC,uMkuC,1,5
noise,std,40,5,fITtE,i1TtE,0,3
noise,std,40,5,n6OMG,n6OMG,1,5
noise,std,40,5,g9soP,g9s6P,0,4
noise,std,40,5,bxMGc,bxMGc,1,5
noise,std,40,5,KU6qq,KU6qq,1,5
noise,std,40,5,f59xL,i59xL,0,4
rotation,degrees,3,1,s1jbe,s1lbe,0,4
rotation,degrees,3,1,4sI34,4sl34,0,4
rotation,degrees,3,1,tKx7U,tkx7U,0,4
rotation,degrees,3,1,Oucqi,Oucqi,1,5
rotation,degrees,3,1,gc54X,gc54X,1,5
rotation,degrees,3,1,sJRm1,sJRm1,1,5
rotation,degrees,3,1,g9q5K,g9q5K,1,5
rotation,degrees,3,1,qicVz,qIcVz,0,4
rotation,degrees,3,1,6UFX1,6UFX1,1,5
rotation,degrees,3,1,pUpGJ,pUpGu,0,4
rotation,degrees,3,1,leunw,leunw,1,5
rotation,degrees,3,1,vwgd3,wd8,0,0
rotation,degrees,3,1,sKDQl,sKDQI,0,4
rotation,degrees,3,1,h87sr,h87sr,1,5
rotation,degrees,3,1,lfqFS,ItqFs,0,2
rotation,degrees,3,1,qMQlR,qMQlR,1,5
rotation,degrees,3,1,IIkE4,lkE4,0,0
rotation,degrees,3,1,eu8aI,eu8aI,1,5
rotation,degrees,3,1,RsRz4,RsRz4,1,5
rotation,degrees,3,1,440sK,44OsK,0,4
rotation,degrees,3,1,WlCO7,WlcO7,0,4
rotation,degrees,3,1,It1Ds,lt1Ds,0,4
rotation,degrees,3,1,rMZYY,rMZYY,1,5
rotation,degrees,3,1,2sPmb,2sPmb,1,5
rotation,degrees,3,1,LVLm2,LVLm2,1,5
rotation,degrees,3,1,mHloO,mHl6O,0,4
rotation,degrees,3,1,bKPWn,bKPWn,1,5
rotation,degrees,3,1,apMaq,apMaq,1,5
rotation,degrees,3,1,n7rfd,n7rid,0,4
rotation,degrees,3,1,AAbdR,AAbdR,1,5
rotation,degrees,3,1,85uGl,85uGl,1,5
rotation,degrees,3,1,KJC8h,KJC8h,1,5
rotation,degrees,3,1,pJ7fu,pJ7tu,0,4
rotation,degrees,3,1,8uqwc,8uqwc,1,5
rotation,degrees,3,1,VG3Gu,VG3Gu,1,5
rotation,degrees,3,1,GmF0m,GmFOm,0,4
rotation,degrees,3,1,GYsdS,GYsdS,1,5
rotation,degrees,3,1,s9LYo,s9LY6,0,4
rotation,degrees,3,1,4ubvr,4ubvr,1,5
rotation,degrees,3,1,4C0FS,4COFs,0,3
rotation,degrees,3,1,L9Als,L9AIs,0,4
rotation,degrees,3,1,piw8u,piw8u,1,5
rotation,degrees,3,1,x68PH,x68PH,1,5
rotation,degrees,3,1,kIbuV,kIbuV,1,5
rotation,degrees,3,1,ZVhNj,zVhNj,0,4
rotation,degrees,3,1,k9W7y,k9W7y,1,5
rotation,degrees,3,1,13EPa,13EPa,1,5
rotation,degrees,3,1,QvGxf,QvGxf,1,5
rotation,degrees,3,1,Dgt3G,Dgt3G,1,5
rotation,degrees,3,1,uuuIV,uulV,0,2
rotation,degrees,3,1,iSQaJ,isQaJ,0,4
rotation,degrees,3,1,5lizu,5Izu,0,1
rotation,degrees,3,1,eKUJC,eKUJc,0,4
rotation,degrees,3,1,ukxaD,ulxaD,0,4
rotation,degrees,3,1,GT8xC,GT8xC,1,5
rotation,degrees,3,1,VDKuk,VDKuk,1,5
rotation,degrees,3,1,EnUYx,EnUYx,1,5
rotation,degrees,3,1,Lb6bF,Lb6bF,1,5
rotation,degrees,3,1,yInn4,ylnn4,0,4
rotation,degrees,3,1,cEJsK,cEJsK,1,5
rotation,degrees,3,1,1hBhE,1hBhE,1,5
rotation,degrees,3,1,Ttaby,Traby,0,4
rotation,degrees,3,1,qeQ1k,qeQ1k,1,5
rotation,degrees,3,1,ijCPD,ljCPD,0,4
rotation,degrees,3,1,gvhNG,gvhNG,1,5
rotation,degrees,3,1,PVbAc,PVbAc,1,5
rotation,degrees,3,1,DAoot,DA66t,0,3
rotation,degrees,3,1,Hagc6,Hagc6,1,5
rotation,degrees,3,1,C9rsA,c9rsA,0,4
rotation,degrees,3,1,k1QXs,k1QXs,1,5
rotation,degrees,3,1,O0LII,OOLlI,0,3
rotation,degrees,3,1,0qDUd,OqDUd,0,4
rotation,degrees,3,1,9ezdG,9ezdG,1,5
rotation,degrees,3,1,TvKYK,TvKYK,1,5
rotation,degrees,3,1,A3Jao,A3Ja6,0,4
rotation,degrees,3,1,BhFDo,BhFD6,0,4
rotation,degrees,3,1,CKKRl,cKKRI,0,3
rotation,degrees,3,1,zYgfL,zYgiL,0,4
rotation,degrees,3,1,ptU3R,ptU3R,1,5
rotation,degrees,3,1,x6qzt,x6qzt,1,5
rotation,degrees,3,1,yB7XF,yB7XF,1,5
rotation,degrees,3,1,Q72kc,Q72kc,1,5
rotation,degrees,3,1,dJX2J,dJX2J,1,5
rotation,degrees,3,1,F6ZjE,F6ZIE,0,4
rotation,degrees,3,1,ZVbE7,zvbE7,0,3
rotation,degrees,3,1,KB0wx,KBOwx,0,4
rotation,degrees,3,1,741tE,741tE,1,5
rotation,degrees,3,1,JbR1k,JbR1k,1,5
rotation,degrees,3,1,cqvPz,cqvPz,1,5
rotation,degrees,3,1,9BIwy,9Blwy,0,4
rotation,degrees,3,1,bn6PU,bn6PU,1,5
rotation,degrees,3,1,9dKLI,9dKLI,1,5
rotation,degrees,3,1,DBlKs,DBIKs,0,4
rotation,degrees,3,1,KyGE4,KyGE4,1,5
rotation,degrees,3,1,TdReG,TdReG,1,5
rotation,degrees,3,1,6dtP1,6dtP1,1,5
rotation,degrees,3,1,VDDBl,vDDBl,0,4
rotation,degrees,3,1,O1Bvt,O1Bvt,1,5
rotation,degrees,3,1,XBk4Q,XBk4Q,1,5
rotation,degrees,3,1,CVjZy,cVIZy,0,3
rotation,degrees,3,1,r1rlX,r1rIX,0,4
rotation,degrees,3,1,iGgk4,iGgk4,1,5
rotation,degrees,3,1,BjXg3,BjXg3,1,5
rotation,degrees,3,1,i3D6c,i3D6c,1,5
rotation,degrees,3,1,NAErf,NAEif,0,4
rotation,degrees,3,1,BYxfA,BYxiA,0,4
rotation,degrees,3,1,WlOpY,WIOpY,0,4
rotation,degrees,3,1,C8pYc,C8pYc,1,5
rotation,degrees,3,1,65WJj,65WJI,0,4
rotation,degrees,3,1,8tIhU,8thU,0,2
rotation,degrees,3,1,a0G7G,aOG7G,0,4
rotation,degrees,3,1,6JGmI,6JGml,0,4
rotation,degrees,3,1,1saKV,1saKV,1,5
rotation,degrees,3,1,WYvTZ,WYvIz,0,3
rotation,degrees,3,1,ULtbO,ULtbO,1,5
rotation,degrees,3,1,ZRspw,ZRspw,1,5
rotation,degrees,3,1,UV911,UV911,1,5
rotation,degrees,3,1,pePNl,pePNI,0,4
rotation,degrees,3,1,C0qNZ,COqNz,0,3
rotation,degrees,3,1,23KL2,23KL2,1,5
rotation,degrees,3,1,lhPcy,lhPcy,1,5
rotation,degrees,3,1,u32K7,u32K7,1,5
rotation,degrees,3,1,yecvR,yecvR,1,5
rotation,degrees,3,1,KOYK1,KOYK1,1,5
rotation,degrees,3,1,8KYWk,8KYWk,1,5
rotation,degrees,3,1,phdsA,phdsA,1,5
rotation,degrees,3,1,OBad7,OBad7,1,5
rotation,degrees,3,1,YqVlY,YqVIY,0,4
